pid,name,brand,url,price,old_price,in_stock,labels,scraped_at
52985,Iso Whey ProZero - 500 г,Nutrend,https://belok.ua/ua/iso-whey-prozero-2250-g-bilij-shokolad-1/,1588.0,,True,В наявності,2026-09-10 08:50
53975,"100% Whey Protein, 800 г",Nutrend,https://belok.ua/ua/100-whey-protein-1000-g-vanil-1/,1799.0,,True,В наявності,2026-09-10 08:50
54104,"Protein Whey Isolate, 660 г",Rule 1,https://belok.ua/ua/protein-480-g-shokolad-1/,2335.0,,True,В наявності | Новинки,2026-09-10 08:50
52337,"R1 Casein - 1,8 кг",Rule 1,https://belok.ua/ua/casein-948-g-shokolad-1/,3498.0,,True,В наявності,2026-09-10 08:50
53068,100% Whey Protein - 2250 г,Nutrend,https://belok.ua/ua/100-whey-protein-1000-g-vanil-1/,4498.0,,True,В наявності,2026-09-10 08:50
32263,Whey Protein - 462 г - Ванільний крем,Rule 1,https://belok.ua/ua/whey-blend-462-g-vanilnyj-krem/,1235.0,,True,В наявності,2026-09-10 08:50
52503,GreenDay Vege Fiit Protein - 720 г,Amix,https://belok.ua/ua/greenday-vege-fiit-protein-720-g-double-chocolate-1/,1075.0,,True,В наявності,2026-09-10 08:50
52842,IsoPrime CFM - 2 кг,Amix,https://belok.ua/ua/isoprime-cfm-500g-cookies-cream-1/,5588.0,,True,В наявності,2026-09-10 08:50
39636,Soy Protein Isolate - 390 г,Ostrovit,https://belok.ua/ua/soy-protein-isolate-390-g/,325.0,,True,В наявності,2026-09-10 08:50
52506,Amix Gold Whey Protein Isolate - 2280 г,Amix,https://belok.ua/ua/gold-whey-protein-isolate-2280-g-banana-1/,5799.0,,True,В наявності,2026-09-10 08:50
50612,Protein MIX - 1 кг,Power Pro,https://belok.ua/ua/power-pro-protein-mix/,1750.0,,True,В наявності,2026-09-10 08:50
54070,"HydroBeef High Class Protein, 2000 г",Amix,https://belok.ua/ua/hydrobeef-protein/,2977.0,,True,В наявності,2026-09-10 08:50
54124,"Source 7 Protein, 1800 г",Rule 1,https://belok.ua/ua/source-7-protein/,3268.0,,True,В наявності | Новинки,2026-09-10 08:50
52305,Vegan Protein - 500 г,IronMaxx,https://belok.ua/ua/vegan-protein-500-g-paket-shokolad-1/,897.0,,True,В наявності,2026-09-10 08:50
53310,Clear BEEF Protein - 1 кг - чорна смородина - ківі,Sporter,https://belok.ua/ua/clear-beef-protein-1-kg-chorna-smorodina-kivi/,1140.0,,True,В наявності,2026-09-10 08:50
54123,"Source 7 Protein, 820 г",Rule 1,https://belok.ua/ua/source-7-protein/,1555.0,,True,В наявності | Новинки,2026-09-10 08:50
53829,HydroBeef® Protein - 1000 г,Amix,https://belok.ua/ua/hydrobeef-protein/,1599.0,,True,В наявності,2026-09-10 08:50
54125,"Source 7 Protein, 41 г",Rule 1,https://belok.ua/ua/source-7-protein/,59.0,,True,В наявності | Новинки,2026-09-10 08:50
52106,100% Whey Protein - 2350 г,IronMaxx,https://belok.ua/ua/100-whey-protein-2350-gr-banka-francuzskaya-vanil-1/,4999.0,,False,,2026-09-10 08:50
52528,Whey-Pro FUSION - 500 г,Amix,https://belok.ua/ua/whey-pro-fusion-1000-g-banana-1/,1155.0,,False,Хіт продажу,2026-09-10 08:50
53717,100% Standard Whey - 900 г,Sporter,https://belok.ua/ua/100-standart-whey/,1579.0,,False,Хіт продажу,2026-09-10 08:50
52327,"Whey Isolate - 2,3 кг",Rule 1,https://belok.ua/ua/protein-480-g-shokolad-1/,6497.0,,False,,2026-09-10 08:50
50357,"Platinum Hydrowhey - 1,59 кг",Optimum Nutrition,https://belok.ua/ua/optimum-nutrition-platinum-hydrowhey/,5300.0,,False,,2026-09-10 08:50
53777,Whey Core - 1800 г,Nutrend,https://belok.ua/ua/whey-core/,2885.0,,False,,2026-09-10 08:50
53067,100% Whey Protein - 1000 г,Nutrend,https://belok.ua/ua/100-whey-protein-1000-g-vanil-1/,1899.0,,False,,2026-09-10 08:50
52107,100% Whey Protein - 900 г,IronMaxx,https://belok.ua/ua/100-whey-protein-2350-gr-banka-francuzskaya-vanil-1/,2248.0,,False,Хіт продажу,2026-09-10 08:50
52790,Anabolic Monster Beef Protein - 33 г,Amix,https://belok.ua/ua/anabolic-monster-beef-protein-1000-g-forest-fruits-1/,79.0,,False,,2026-09-10 08:50
53779,Whey Core - 900 г,Nutrend,https://belok.ua/ua/whey-core/,1575.0,,False,,2026-09-10 08:50
52504,Amix Gourmet Protein - 1 кг,Amix,https://belok.ua/ua/gourmet-protein-1000g-strawberry-white-choco-1/,1855.0,,False,,2026-09-10 08:50
53778,Whey Core - 32 г,Nutrend,https://belok.ua/ua/whey-core/,78.0,,False,,2026-09-10 08:50
52530,IsoPrime CFM - 500 г,Amix,https://belok.ua/ua/isoprime-cfm-500g-cookies-cream-1/,1649.0,,False,,2026-09-10 08:50
52326,Whey Isolate - 899 г,Rule 1,https://belok.ua/ua/protein-480-g-shokolad-1/,2799.0,,False,,2026-09-10 08:50
53071,100% Whey Protein - 30 г,Nutrend,https://belok.ua/ua/100-whey-protein-1000-g-vanil-1/,95.0,,False,,2026-09-10 08:50
53467,Ultra Premium Whey Protein Build - 34 г,Everbuild Nutrition,https://belok.ua/ua/ultra-premium-whey-protein-build/,55.0,,False,,2026-09-10 08:50
52532,ZeroPro Protein - 1 кг,Amix,https://belok.ua/ua/zeropro-protein-1000-g-creamy-vanilla-cheescake-1/,2595.0,,False,,2026-09-10 08:50
50043,"Syntha-6 - 2,27 кг",BSN,https://belok.ua/ua/bsn-syntha-6/,3985.0,,False,,2026-09-10 08:50
52533,ZeroPro Protein - 2 кг,Amix,https://belok.ua/ua/zeropro-protein-1000-g-creamy-vanilla-cheescake-1/,4999.0,,False,,2026-09-10 08:50
52993,Whey 100% Protein - 1 кг,Sporter,https://belok.ua/ua/whey-100-protein-1-kg-polunicya-1/,1658.0,,False,,2026-09-10 08:50
52994,Whey 100% Protein (lactose free) - 1 кг,Sporter,https://belok.ua/ua/whey-100-protein-1-kg-vanil-lactose-free-1/,1699.0,,False,,2026-09-10 08:50
52984,Iso Whey ProZero - 2250 г,Nutrend,https://belok.ua/ua/iso-whey-prozero-2250-g-bilij-shokolad-1/,4359.0,,False,,2026-09-10 08:50
50042,"Syntha-6 - 1,32 кг",BSN,https://belok.ua/ua/bsn-syntha-6/,2448.0,,False,,2026-09-10 08:50
50337,100% Gold Standard Casein - 850 грам,Optimum Nutrition,https://belok.ua/ua/optimum-nutrition-100-gold-standard-casein/,2099.0,,False,,2026-09-10 08:50
52531,ZeroPro Protein - 35 г,Amix,https://belok.ua/ua/zeropro-protein-1000-g-creamy-vanilla-cheescake-1/,110.0,,False,,2026-09-10 08:50
53596,Whey Isolate - 480 г,Rule 1,https://belok.ua/ua/protein-480-g-shokolad-1/,1449.0,,False,,2026-09-10 08:50
53836,100% Whey Protein - 700 г,Ostrovit,https://belok.ua/ua/100-whey-protein/,999.0,,False,,2026-09-10 08:50
52757,AmixPro Micelle HD Casein - 700 г,Amix,https://belok.ua/ua/amixpro-micelle-hd-casein-700-g-2/,1199.0,,False,,2026-09-10 08:50
52108,100% Whey Protein - 500 г,IronMaxx,https://belok.ua/ua/100-whey-protein-2350-gr-banka-francuzskaya-vanil-1/,1097.0,,False,Хіт продажу,2026-09-10 08:50
50338,"100% Gold Standard Casein - 1,8 кг",Optimum Nutrition,https://belok.ua/ua/optimum-nutrition-100-gold-standard-casein/,3698.0,,False,,2026-09-10 08:50
53468,Ultra Premium Whey Protein Build - 2271 г,Everbuild Nutrition,https://belok.ua/ua/ultra-premium-whey-protein-build/,2658.0,,False,Хіт продажу,2026-09-10 08:50
53378,Micellar Casein Build - 1816 г,Everbuild Nutrition,https://belok.ua/ua/micellar-casein-build-1816-g-shokolad-1/,2335.0,,False,,2026-09-10 08:50
53470,Ultra Premium Whey Protein Build - 454 г,Everbuild Nutrition,https://belok.ua/ua/ultra-premium-whey-protein-build/,788.0,,False,,2026-09-10 08:50
53442,Ultra Hydrolezed ISO Build - 28 г,Everbuild Nutrition,https://belok.ua/ua/iso-build-protein-isolate-28-g-pechivokrem/,67.0,,False,,2026-09-10 08:50
53488,Whey Protein Build 2.0 - 1000 г,Everbuild Nutrition,https://belok.ua/ua/whey-protein-build-20-2270-g-solona-karamel/,1245.0,,False,,2026-09-10 08:50
53444,Ultra Hydrolezed ISO Build - 908 г,Everbuild Nutrition,https://belok.ua/ua/iso-build-protein-isolate-28-g-pechivokrem/,1799.0,,False,Хіт продажу,2026-09-10 08:50
53469,Ultra Premium Whey Protein Build - 908 г,Everbuild Nutrition,https://belok.ua/ua/ultra-premium-whey-protein-build/,1377.0,,False,Хіт продажу,2026-09-10 08:50
53380,Micellar Casein Build - 908 г,Everbuild Nutrition,https://belok.ua/ua/micellar-casein-build-1816-g-shokolad-1/,1245.0,,False,,2026-09-10 08:50
53487,Whey Protein Build 2.0 - 500 г,Everbuild Nutrition,https://belok.ua/ua/whey-protein-build-20-2270-g-solona-karamel/,759.0,,False,,2026-09-10 08:50
53443,Ultra Hydrolezed ISO Build - 2270 г,Everbuild Nutrition,https://belok.ua/ua/iso-build-protein-isolate-28-g-pechivokrem/,4099.0,,False,Хіт продажу,2026-09-10 08:50
52789,"Anabolic Monster Beef Protein - 2,2 кг",Amix,https://belok.ua/ua/anabolic-monster-beef-protein-1000-g-forest-fruits-1/,2898.0,,True,В наявності,2026-09-10 08:50
53933,Soy Isolate - 1кг - шоколад,Sporter,https://belok.ua/ua/soy-isolate-1kg-shokolad/,738.0,,False,,2026-09-10 08:50
53489,Whey Protein Build 2.0 - 2270 г,Everbuild Nutrition,https://belok.ua/ua/whey-protein-build-20-2270-g-solona-karamel/,2657.0,,False,,2026-09-10 08:50
53445,Ultra Hydrolezed ISO Build - 454 г,Everbuild Nutrition,https://belok.ua/ua/iso-build-protein-isolate-28-g-pechivokrem/,999.0,,False,,2026-09-10 08:50
